LST Per-LCZ-Class Histogram Data
Temperature range: -189 to 211 F
LCZ classes: [1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18]

LCZ_CLASS 1 (Compact high-rise) total_pixels=8639972
Temp(F)	Count	Probability
-138	254	0.0000005063
-137	208	0.0000004146
-136	195	0.0000003887
-135	233	0.0000004644
-134	242	0.0000004824
-133	274	0.0000005462
-132	303	0.0000006040
-131	291	0.0000005800
-130	323	0.0000006438
-129	350	0.0000006976
-128	391	0.0000007794
-127	411	0.0000008192
-126	303	0.0000006040
-125	324	0.0000006458
-124	287	0.0000005721
-123	257	0.0000005123
-122	317	0.0000006319
-121	320	0.0000006378
-120	293	0.0000005840
-119	369	0.0000007355
-118	341	0.0000006797
-117	360	0.0000007176
-116	415	0.0000008272
-115	344	0.0000006857
-114	389	0.0000007754
-113	379	0.0000007555
-112	337	0.0000006717
-111	385	0.0000007674
-110	390	0.0000007774
-109	459	0.0000009149
-108	592	0.0000011800
-107	617	0.0000012298
-106	511	0.0000010186
-105	544	0.0000010843
-104	534	0.0000010644
-103	380	0.0000007574
-102	380	0.0000007574
-101	408	0.0000008133
-100	414	0.0000008252
-99	486	0.0000009687
-98	547	0.0000010903
-97	425	0.0000008471
-96	423	0.0000008432
-95	428	0.0000008531
-94	400	0.0000007973
-93	463	0.0000009229
-92	511	0.0000010186
-91	537	0.0000010704
-90	603	0.0000012019
-89	519	0.0000010345
-88	564	0.0000011242
-87	522	0.0000010405
-86	551	0.0000010983
-85	544	0.0000010843
-84	372	0.0000007415
-83	344	0.0000006857
-82	427	0.0000008511
-81	413	0.0000008232
-80	462	0.0000009209
-79	278	0.0000005541
-78	288	0.0000005741
-77	257	0.0000005123
-76	261	0.0000005202
-75	193	0.0000003847
-74	305	0.0000006079
-73	379	0.0000007555
-72	525	0.0000010465
-71	495	0.0000009867
-70	635	0.0000012657
-69	707	0.0000014092
-68	590	0.0000011760
-67	767	0.0000015288
-66	889	0.0000017720
-65	881	0.0000017561
-64	963	0.0000019195
-63	836	0.0000016664
-62	810	0.0000016146
-61	817	0.0000016285
-60	762	0.0000015189
-59	849	0.0000016923
-58	916	0.0000018258
-57	826	0.0000016464
-56	980	0.0000019534
-55	786	0.0000015667
-54	839	0.0000016724
-53	908	0.0000018099
-52	736	0.0000014670
-51	646	0.0000012877
-50	640	0.0000012757
-49	600	0.0000011960
-48	609	0.0000012139
-47	676	0.0000013475
-46	616	0.0000012279
-45	706	0.0000014073
-44	652	0.0000012996
-43	757	0.0000015089
-42	1189	0.0000023700
-41	1242	0.0000024756
-40	1019	0.0000020311
-39	1334	0.0000026590
-38	1778	0.0000035440
-37	1767	0.0000035221
-36	1377	0.0000027447
-35	1504	0.0000029979
-34	1142	0.0000022763
-33	1030	0.0000020531
-32	936	0.0000018657
-31	847	0.0000016883
-30	1074	0.0000021408
-29	1077	0.0000021468
-28	1261	0.0000025135
-27	1206	0.0000024039
-26	1303	0.0000025972
-25	1332	0.0000026550
-24	1480	0.0000029500
-23	1317	0.0000026251
-22	1258	0.0000025075
-21	1140	0.0000022723
-20	1285	0.0000025614
-19	1381	0.0000027527
-18	1447	0.0000028843
-17	1406	0.0000028025
-16	1460	0.0000029102
-15	1444	0.0000028783
-14	1453	0.0000028962
-13	1394	0.0000027786
-12	1406	0.0000028025
-11	1427	0.0000028444
-10	1597	0.0000031833
-9	1539	0.0000030676
-8	1738	0.0000034643
-7	2239	0.0000044629
-6	3189	0.0000063565
-5	4230	0.0000084315
-4	5713	0.0000113876
-3	6217	0.0000123922
-2	6740	0.0000134347
-1	6989	0.0000139310
1	9092	0.0000181228
2	10100	0.0000201320
3	10918	0.0000217625
4	13011	0.0000259345
5	14082	0.0000280693
6	14170	0.0000282447
7	14078	0.0000280613
8	16893	0.0000336723
9	25045	0.0000499215
10	37293	0.0000743351
11	46494	0.0000926752
12	49784	0.0000992331
13	56236	0.0001120937
14	64156	0.0001278804
15	72351	0.0001442152
16	76527	0.0001525391
17	70955	0.0001414326
18	77512	0.0001545025
19	84252	0.0001679372
20	93573	0.0001865165
21	100136	0.0001995983
22	110530	0.0002203164
23	123379	0.0002459279
24	133784	0.0002666679
25	141655	0.0002823570
26	145803	0.0002906251
27	140880	0.0002808122
28	133714	0.0002665284
29	134955	0.0002690021
30	145980	0.0002909779
31	166607	0.0003320931
32	182169	0.0003631124
33	209971	0.0004185294
34	235031	0.0004684808
35	280666	0.0005594438
36	329257	0.0006562988
37	386431	0.0007702622
38	447937	0.0008928604
39	504485	0.0010055760
40	567603	0.0011313873
41	651472	0.0012985611
42	747977	0.0014909218
43	863006	0.0017202059
44	978538	0.0019504927
45	1068465	0.0021297417
46	1182462	0.0023569687
47	1268771	0.0025290061
48	1402053	0.0027946734
49	1512283	0.0030143918
50	1630469	0.0032499687
51	1695576	0.0033797446
52	1858219	0.0037039364
53	2029496	0.0040453381
54	2197954	0.0043811208
55	2397196	0.0047782643
56	2606631	0.0051957253
57	2832593	0.0056461291
58	3104431	0.0061879762
59	3408818	0.0067947024
60	3643292	0.0072620729
61	4069274	0.0081111710
62	4355276	0.0086812509
63	4644715	0.0092581816
64	4807192	0.0095820425
65	5131892	0.0102292580
66	5284494	0.0105334354
67	5243744	0.0104522095
68	5349577	0.0106631635
69	5451438	0.0108662002
70	5487458	0.0109379979
71	5451886	0.0108670932
72	5385355	0.0107344788
73	5263575	0.0104917381
74	5225218	0.0104152822
75	5188928	0.0103429463
76	5199184	0.0103633893
77	5218590	0.0104020708
78	5214625	0.0103941674
79	5038118	0.0100423409
80	5024681	0.0100155573
81	5019079	0.0100043910
82	5092521	0.0101507809
83	5180207	0.0103255630
84	5230381	0.0104255734
85	5349419	0.0106628486
86	5287672	0.0105397700
87	5258321	0.0104812655
88	5148868	0.0102630958
89	5172849	0.0103108965
90	5129303	0.0102240975
91	5181557	0.0103282539
92	5217691	0.0104002788
93	5372270	0.0107083968
94	5441797	0.0108469831
95	5521947	0.0110067439
96	5681801	0.0113253764
97	5728111	0.0114176848
98	5978578	0.0119169338
99	6112854	0.0121845824
100	6136321	0.0122313585
101	6051322	0.0120619324
102	6148136	0.0122549090
103	6214434	0.0123870590
104	6381383	0.0127198338
105	6474961	0.0129063602
106	6546379	0.0130487158
107	6497158	0.0129506049
108	6496285	0.0129488648
109	6514516	0.0129852041
110	6482348	0.0129210845
111	6595396	0.0131464200
112	6623339	0.0132021180
113	6688043	0.0133310907
114	6669754	0.0132946357
115	6750664	0.0134559114
116	6791242	0.0135367944
117	6923019	0.0137994618
118	6953919	0.0138610539
119	7015387	0.0139835764
120	6992387	0.0139377311
121	6901846	0.0137572583
122	6910253	0.0137740157
123	6832181	0.0136183970
124	6877463	0.0137086563
125	6781172	0.0135167221
126	6683391	0.0133218180
127	6560446	0.0130767551
128	6545502	0.0130469677
129	6369845	0.0126968354
130	6123225	0.0122052546
131	5684182	0.0113301224
132	5320969	0.0106061400
133	4948245	0.0098631996
134	4644803	0.0092583570
135	4356107	0.0086829073
136	4020222	0.0080133971
137	3631043	0.0072376573
138	3167654	0.0063139969
139	2733677	0.0054489626
140	2305648	0.0045957842
141	1932251	0.0038515023
142	1569502	0.0031284448
143	1312573	0.0026163154
144	1053059	0.0020990333
145	838962	0.0016722797
146	666362	0.0013282409
147	539168	0.0010747086
148	438544	0.0008741376
149	346858	0.0006913824
150	254281	0.0005068513
151	169656	0.0003381706
152	111315	0.0002218811
153	70627	0.0001407788
154	46845	0.0000933748
155	25662	0.0000511514
156	14276	0.0000284560
157	8997	0.0000179335
158	5552	0.0000110666
159	3894	0.0000077618
160	2778	0.0000055373
161	2104	0.0000041938
162	1675	0.0000033387
163	1309	0.0000026092
164	741	0.0000014770
165	400	0.0000007973
166	329	0.0000006558
167	354	0.0000007056
168	195	0.0000003887
169	59	0.0000001176
170	59	0.0000001176
171	20	0.0000000399
173	2	0.0000000040
174	2	0.0000000040
175	1	0.0000000020
176	2	0.0000000040
177	4	0.0000000080

LCZ_CLASS 16 (Bare soil) total_pixels=1654509721
Temp(F)	Count	Probability
-189	31361	0.0000189549
-188	33	0.0000000199
-187	26	0.0000000157
-186	19	0.0000000115
-185	16	0.0000000097
-184	26	0.0000000157
-183	20	0.0000000121
-182	19	0.0000000115
-181	16	0.0000000097
-180	25	0.0000000151
-179	16	0.0000000097
-178	19	0.0000000115
-177	26	0.0000000157
-176	23	0.0000000139
-175	25	0.0000000151
-174	38	0.0000000230
-173	23	0.0000000139
-172	34	0.0000000205
-171	25	0.0000000151
-170	22	0.0000000133
-169	17	0.0000000103
-168	41	0.0000000248
-167	40	0.0000000242
-166	52	0.0000000314
-165	26	0.0000000157
-164	40	0.0000000242
-163	33	0.0000000199
-162	30	0.0000000181
-161	41	0.0000000248
-160	54	0.0000000326
-159	58	0.0000000351
-158	71	0.0000000429
-157	74	0.0000000447
-156	61	0.0000000369
-155	62	0.0000000375
-154	41	0.0000000248
-153	67	0.0000000405
-152	59	0.0000000357
-151	76	0.0000000459
-150	45	0.0000000272
-149	54	0.0000000326
-148	48	0.0000000290
-147	45	0.0000000272
-146	63	0.0000000381
-145	58	0.0000000351
-144	48	0.0000000290
-143	63	0.0000000381
-142	59	0.0000000357
-141	44	0.0000000266
-140	58	0.0000000351
-139	71	0.0000000429
-138	57	0.0000000345
-137	78	0.0000000471
-136	93	0.0000000562
-135	77	0.0000000465
-134	94	0.0000000568
-133	99	0.0000000598
-132	89	0.0000000538
-131	113	0.0000000683
-130	107	0.0000000647
-129	109	0.0000000659
-128	116	0.0000000701
-127	161	0.0000000973
-126	86	0.0000000520
-125	113	0.0000000683
-124	109	0.0000000659
-123	78	0.0000000471
-122	110	0.0000000665
-121	83	0.0000000502
-120	110	0.0000000665
-119	83	0.0000000502
-118	145	0.0000000876
-117	146	0.0000000882
-116	96	0.0000000580
-115	93	0.0000000562
-114	106	0.0000000641
-113	104	0.0000000629
-112	110	0.0000000665
-111	119	0.0000000719
-110	200	0.0000001209
-109	165	0.0000000997
-108	119	0.0000000719
-107	149	0.0000000901
-106	156	0.0000000943
-105	141	0.0000000852
-104	188	0.0000001136
-103	170	0.0000001027
-102	154	0.0000000931
-101	235	0.0000001420
-100	234	0.0000001414
-99	228	0.0000001378
-98	199	0.0000001203
-97	160	0.0000000967
-96	181	0.0000001094
-95	145	0.0000000876
-94	131	0.0000000792
-93	113	0.0000000683
-92	109	0.0000000659
-91	118	0.0000000713
-90	133	0.0000000804
-89	133	0.0000000804
-88	144	0.0000000870
-87	245	0.0000001481
-86	180	0.0000001088
-85	203	0.0000001227
-84	155	0.0000000937
-83	149	0.0000000901
-82	140	0.0000000846
-81	124	0.0000000749
-80	151	0.0000000913
-79	156	0.0000000943
-78	143	0.0000000864
-77	135	0.0000000816
-76	112	0.0000000677
-75	126	0.0000000762
-74	143	0.0000000864
-73	166	0.0000001003
-72	175	0.0000001058
-71	182	0.0000001100
-70	216	0.0000001306
-69	125	0.0000000756
-68	87	0.0000000526
-67	100	0.0000000604
-66	157	0.0000000949
-65	109	0.0000000659
-64	80	0.0000000484
-63	41	0.0000000248
-62	55	0.0000000332
-61	88	0.0000000532
-60	64	0.0000000387
-59	75	0.0000000453
-58	74	0.0000000447
-57	53	0.0000000320
-56	85	0.0000000514
-55	41	0.0000000248
-54	48	0.0000000290
-53	74	0.0000000447
-52	46	0.0000000278
-51	48	0.0000000290
-50	32	0.0000000193
-49	38	0.0000000230
-48	32	0.0000000193
-47	57	0.0000000345
-46	140	0.0000000846
-45	95	0.0000000574
-44	95	0.0000000574
-43	75	0.0000000453
-42	96	0.0000000580
-41	95	0.0000000574
-40	73	0.0000000441
-39	107	0.0000000647
-38	212	0.0000001281
-37	138	0.0000000834
-36	69	0.0000000417
-35	71	0.0000000429
-34	112	0.0000000677
-33	102	0.0000000616
-32	92	0.0000000556
-31	106	0.0000000641
-30	94	0.0000000568
-29	75	0.0000000453
-28	125	0.0000000756
-27	113	0.0000000683
-26	153	0.0000000925
-25	202	0.0000001221
-24	214	0.0000001293
-23	199	0.0000001203
-22	181	0.0000001094
-21	222	0.0000001342
-20	206	0.0000001245
-19	199	0.0000001203
-18	295	0.0000001783
-17	267	0.0000001614
-16	369	0.0000002230
-15	398	0.0000002406
-14	429	0.0000002593
-13	577	0.0000003487
-12	546	0.0000003300
-11	992	0.0000005996
-10	1323	0.0000007996
-9	1573	0.0000009507
-8	2474	0.0000014953
-7	1915	0.0000011574
-6	1720	0.0000010396
-5	2147	0.0000012977
-4	2757	0.0000016664
-3	2506	0.0000015146
-2	2304	0.0000013926
-1	2003	0.0000012106
1	3012	0.0000018205
2	3942	0.0000023826
3	4348	0.0000026280
4	5015	0.0000030311
5	6418	0.0000038791
6	9357	0.0000056555
7	19558	0.0000118210
8	35051	0.0000211851
9	53837	0.0000325395
10	68910	0.0000416498
11	69955	0.0000422814
12	56659	0.0000342452
13	57258	0.0000346072
14	56442	0.0000341140
15	72769	0.0000439822
16	107049	0.0000647013
17	127146	0.0000768481
18	123593	0.0000747007
19	119555	0.0000722601
20	124865	0.0000754695
21	158189	0.0000956108
22	203666	0.0001230975
23	218437	0.0001320252
24	234986	0.0001420276
25	273071	0.0001650465
26	271706	0.0001642215
27	267277	0.0001615445
28	268926	0.0001625412
29	290107	0.0001753432
30	302155	0.0001826251
31	412830	0.0002495180
32	482040	0.0002913491
33	409701	0.0002476268
34	380399	0.0002299164
35	395683	0.0002391542
36	418636	0.0002530272
37	465347	0.0002812598
38	527378	0.0003187518
39	623390	0.0003767823
40	801403	0.0004843749
41	993364	0.0006003978
42	1330792	0.0008043422
43	1693477	0.0010235522
44	2000200	0.0012089382
45	2270311	0.0013721956
46	2612260	0.0015788726
47	2912700	0.0017604611
48	3113741	0.0018819720
49	3349135	0.0020242462
50	3757033	0.0022707833
51	4029084	0.0024352133
52	4576422	0.0027660291
53	5136225	0.0031043789
54	5956649	0.0036002502
55	6676438	0.0040352969
56	6944495	0.0041973129
57	7898162	0.0047737175
58	9087139	0.0054923455
59	10100097	0.0061045861
60	10484793	0.0063370997
61	11036855	0.0066707707
62	11675639	0.0070568573
63	13507306	0.0081639327
64	15020351	0.0090784302
65	16071318	0.0097136437
66	17397139	0.0105149814
67	18645304	0.0112693832
68	19740445	0.0119312959
69	20395694	0.0123273340
70	20461042	0.0123668309
71	19457367	0.0117602011
72	18268380	0.0110415670
73	17231373	0.0104147910
74	16790650	0.0101484142
75	15843741	0.0095760942
76	15391557	0.0093027903
77	15003889	0.0090684804
78	14565917	0.0088037663
79	13961630	0.0084385301
80	13739088	0.0083040237
81	13956976	0.0084357171
82	14207813	0.0085873252
83	14461380	0.0087405833
84	14135561	0.0085436555
85	14014136	0.0084702651
86	13772601	0.0083242793
87	13653853	0.0082525070
88	13338591	0.0080619599
89	13395733	0.0080964970
90	13435058	0.0081202654
91	13512115	0.0081668393
92	13391296	0.0080938152
93	13656006	0.0082538083
94	13978528	0.0084487433
95	14250387	0.0086130573
96	14624722	0.0088393086
97	14729602	0.0089026990
98	14796112	0.0089428982
99	14773973	0.0089295172
100	15084553	0.0091172344
101	14865939	0.0089851022
102	14769160	0.0089266082
103	14668653	0.0088658609
104	14947208	0.0090342219
105	15010706	0.0090726007
106	15202648	0.0091886121
107	15202627	0.0091885994
108	15389884	0.0093017791
109	16144720	0.0097580085
110	16944688	0.0102415161
111	18105990	0.0109434171
112	18966892	0.0114637537
113	20051191	0.0121191134
114	20851533	0.0126028471
115	21662077	0.0130927469
116	22138022	0.0133804122
117	22778598	0.0137675818
118	22881828	0.0138299750
119	23465145	0.0141825368
120	24061760	0.0145431361
121	24504660	0.0148108287
122	25250741	0.0152617665
123	25675445	0.0155184613
124	26065632	0.0157542937
125	25894670	0.0156509627
126	26019901	0.0157266534
127	25776658	0.0155796353
128	25804901	0.0155967056
129	25545508	0.0154399262
130	25609904	0.0154788477
131	25593148	0.0154687202
132	25712188	0.0155406690
133	25374555	0.0153366007
134	25019822	0.0151221970
135	24470795	0.0147903604
136	23545809	0.0142312908
137	22776599	0.0137663736
138	21445830	0.0129620453
139	20098414	0.0121476554
140	17983481	0.0108693716
141	15789517	0.0095433208
142	13348407	0.0080678928
143	11280520	0.0068180440
144	9388075	0.0056742338
145	8052557	0.0048670352
146	6949317	0.0042002274
147	5914980	0.0035750651
148	4804523	0.0029038953
149	3794254	0.0022932800
150	2954617	0.0017857961
151	2209228	0.0013352765
152	1612795	0.0009747873
153	1098810	0.0006641303
154	756442	0.0004572001
155	485476	0.0002934259
156	299030	0.0001807363
157	193050	0.0001166811
158	128872	0.0000778914
159	85304	0.0000515585
160	61622	0.0000372449
161	42561	0.0000257242
162	26676	0.0000161232
163	15752	0.0000095206
164	10884	0.0000065784
165	8266	0.0000049960
166	6460	0.0000039045
167	5291	0.0000031979
168	3784	0.0000022871
169	2213	0.0000013376
170	1355	0.0000008190
171	1186	0.0000007168
172	817	0.0000004938
173	80	0.0000000484
174	2	0.0000000012
175	2	0.0000000012
176	8	0.0000000048
177	8	0.0000000048
178	7	0.0000000042
179	6	0.0000000036
180	4	0.0000000024
181	3	0.0000000018

LCZ_CLASS 17 (Water) total_pixels=514340946
Temp(F)	Count	Probability
-189	1463554	0.0028454939
-188	1474	0.0000028658
-187	1686	0.0000032780
-186	1787	0.0000034743
-185	1571	0.0000030544
-184	1722	0.0000033480
-183	1760	0.0000034219
-182	1793	0.0000034860
-181	1706	0.0000033169
-180	1750	0.0000034024
-179	1899	0.0000036921
-178	2087	0.0000040576
-177	2051	0.0000039876
-176	2068	0.0000040207
-175	2061	0.0000040071
-174	1948	0.0000037874
-173	1700	0.0000033052
-172	1819	0.0000035366
-171	1628	0.0000031652
-170	1592	0.0000030952
-169	1520	0.0000029552
-168	1370	0.0000026636
-167	1411	0.0000027433
-166	1408	0.0000027375
-165	1324	0.0000025742
-164	1402	0.0000027258
-163	1313	0.0000025528
-162	1306	0.0000025392
-161	1437	0.0000027939
-160	1197	0.0000023273
-159	1243	0.0000024167
-158	1335	0.0000025956
-157	1424	0.0000027686
-156	1410	0.0000027414
-155	1611	0.0000031322
-154	1570	0.0000030524
-153	1663	0.0000032333
-152	1809	0.0000035171
-151	1587	0.0000030855
-150	1834	0.0000035657
-149	1965	0.0000038204
-148	2014	0.0000039157
-147	2075	0.0000040343
-146	2186	0.0000042501
-145	2096	0.0000040751
-144	2234	0.0000043434
-143	2605	0.0000050647
-142	2589	0.0000050336
-141	2432	0.0000047284
-140	2666	0.0000051833
-139	2804	0.0000054516
-138	2781	0.0000054069
-137	2647	0.0000051464
-136	2937	0.0000057102
-135	2976	0.0000057860
-134	3009	0.0000058502
-133	3282	0.0000063810
-132	3474	0.0000067543
-131	3437	0.0000066823
-130	3829	0.0000074445
-129	3921	0.0000076233
-128	4243	0.0000082494
-127	4307	0.0000083738
-126	4641	0.0000090232
-125	4785	0.0000093032
-124	4532	0.0000088113
-123	4327	0.0000084127
-122	4478	0.0000087063
-121	4167	0.0000081016
-120	4209	0.0000081833
-119	4376	0.0000085080
-118	4182	0.0000081308
-117	4212	0.0000081891
-116	4111	0.0000079928
-115	4140	0.0000080491
-114	3974	0.0000077264
-113	4010	0.0000077964
-112	4241	0.0000082455
-111	4123	0.0000080161
-110	4119	0.0000080083
-109	3469	0.0000067446
-108	3182	0.0000061866
-107	3088	0.0000060038
-106	3015	0.0000058619
-105	3155	0.0000061341
-104	3230	0.0000062799
-103	3353	0.0000065190
-102	3604	0.0000070070
-101	3641	0.0000070790
-100	4081	0.0000079344
-99	4028	0.0000078314
-98	4167	0.0000081016
-97	4363	0.0000084827
-96	4374	0.0000085041
-95	4596	0.0000089357
-94	4441	0.0000086344
-93	5022	0.0000097640
-92	4569	0.0000088832
-91	4401	0.0000085566
-90	4433	0.0000086188
-89	4725	0.0000091865
-88	4539	0.0000088249
-87	4888	0.0000095034
-86	4750	0.0000092351
-85	5155	0.0000100225
-84	4955	0.0000096337
-83	5326	0.0000103550
-82	5278	0.0000102617
-81	5680	0.0000110433
-80	5581	0.0000108508
-79	5455	0.0000106058
-78	5204	0.0000101178
-77	5730	0.0000111405
-76	6430	0.0000125014
-75	6305	0.0000122584
-74	6219	0.0000120912
-73	6826	0.0000132714
-72	7967	0.0000154897
-71	8445	0.0000164191
-70	8967	0.0000174340
-69	10151	0.0000197359
-68	10849	0.0000210930
-67	11143	0.0000216646
-66	11029	0.0000214430
-65	11400	0.0000221643
-64	12083	0.0000234922
-63	13159	0.0000255842
-62	13852	0.0000269316
-61	14495	0.0000281817
-60	16403	0.0000318913
-59	18569	0.0000361025
-58	20390	0.0000396430
-57	20229	0.0000393299
-56	18937	0.0000368180
-55	17496	0.0000340163
-54	16918	0.0000328926
-53	17194	0.0000334292
-52	17508	0.0000340397
-51	17104	0.0000332542
-50	17087	0.0000332212
-49	18044	0.0000350818
-48	19812	0.0000385192
-47	20215	0.0000393027
-46	19849	0.0000385911
-45	20369	0.0000396021
-44	20730	0.0000403040
-43	20660	0.0000401679
-42	21095	0.0000410137
-41	21605	0.0000420052
-40	22453	0.0000436539
-39	23569	0.0000458237
-38	25562	0.0000496986
-37	26810	0.0000521250
-36	26362	0.0000512539
-35	29365	0.0000570925
-34	34699	0.0000674630
-33	35942	0.0000698797
-32	30718	0.0000597230
-31	30212	0.0000587392
-30	31050	0.0000603685
-29	31887	0.0000619958
-28	30541	0.0000593789
-27	31176	0.0000606135
-26	32158	0.0000625227
-25	32387	0.0000629680
-24	34953	0.0000679569
-23	37115	0.0000721603
-22	37820	0.0000735310
-21	38741	0.0000753216
-20	38308	0.0000744798
-19	39461	0.0000767215
-18	42844	0.0000832988
-17	45589	0.0000886358
-16	53776	0.0001045532
-15	62796	0.0001220902
-14	65674	0.0001276857
-13	80083	0.0001557002
-12	101945	0.0001982051
-11	96571	0.0001877568
-10	81675	0.0001587954
-9	77110	0.0001499200
-8	84252	0.0001638057
-7	89680	0.0001743591
-6	97608	0.0001897730
-5	102234	0.0001987670
-4	97207	0.0001889933
-3	113993	0.0002216293
-2	107849	0.0002096839
-1	92490	0.0001798224
1	201944	0.0003926267
2	221244	0.0004301505
3	212564	0.0004132745
4	186390	0.0003623861
5	253514	0.0004928910
6	321012	0.0006241230
7	214639	0.0004173088
8	177189	0.0003444972
9	174569	0.0003394033
10	192052	0.0003733943
11	242792	0.0004720449
12	433192	0.0008422273
13	507284	0.0009862796
14	506330	0.0009844248
15	457546	0.0008895772
16	407128	0.0007915528
17	364281	0.0007082481
18	318588	0.0006194101
19	353713	0.0006877014
20	429073	0.0008342190
21	557088	0.0010831103
22	587235	0.0011417232
23	623963	0.0012131311
24	942950	0.0018333170
25	936267	0.0018203237
26	785158	0.0015265322
27	942636	0.0018327065
28	1403923	0.0027295571
29	2410655	0.0046868814
30	2242667	0.0043602731
31	2928569	0.0056938282
32	4378128	0.0085121125
33	4072509	0.0079179172
34	4303173	0.0083663823
35	4446026	0.0086441222
36	4277322	0.0083161219
37	3546568	0.0068953639
38	3448579	0.0067048502
39	3551787	0.0069055109
40	3613677	0.0070258396
41	3770080	0.0073299239
42	4141772	0.0080525807
43	4130324	0.0080303231
44	4660547	0.0090612016
45	4880069	0.0094880041
46	5305161	0.0103144831
47	5957094	0.0115819945
48	5764536	0.0112076164
49	5927332	0.0115241301
50	6480788	0.0126001790
51	7018233	0.0136450988
52	6985746	0.0135819364
53	7269629	0.0141338718
54	7330624	0.0142524605
55	8003889	0.0155614463
56	8451105	0.0164309396
57	8910288	0.0173236995
58	8553152	0.0166293430
59	8170158	0.0158847124
60	8011558	0.0155763566
61	7823376	0.0152104865
62	8548973	0.0166212180
63	8579562	0.0166806902
64	8017317	0.0155875535
65	8726900	0.0169671500
66	9184217	0.0178562820
67	9044085	0.0175838324
68	9077447	0.0176486960
69	8993075	0.0174846570
70	10205780	0.0198424412
71	11419505	0.0222022086
72	10647634	0.0207015095
73	11492271	0.0223436829
74	11827980	0.0229963803
75	10976485	0.0213408734
76	10594955	0.0205990891
77	10234703	0.0198986744
78	9559493	0.0185859070
79	8767066	0.0170452422
80	8445705	0.0164204407
81	8319989	0.0161760192
82	8626976	0.0167728742
83	8504247	0.0165342601
84	8518436	0.0165618469
85	8380182	0.0162930485
86	8059200	0.0156689839
87	7813985	0.0151922282
88	7421232	0.0144286238
89	7231107	0.0140589760
90	6851574	0.0133210744
91	6254045	0.0121593372
92	5551407	0.0107932434
93	4874535	0.0094772447
94	4241681	0.0082468274
95	3661160	0.0071181578
96	3226734	0.0062735313
97	2823389	0.0054893335
98	2486560	0.0048344586
99	2153525	0.0041869601
100	1895528	0.0036853531
101	1654467	0.0032166737
102	1468658	0.0028554172
103	1277117	0.0024830164
104	1133467	0.0022037269
105	998965	0.0019422234
106	893112	0.0017364202
107	800167	0.0015557132
108	715959	0.0013919930
109	641956	0.0012481137
110	572744	0.0011135493
111	516051	0.0010033247
112	462601	0.0008994054
113	417211	0.0008111565
114	370695	0.0007207184
115	330904	0.0006433554
116	293365	0.0005703707
117	264996	0.0005152147
118	236267	0.0004593587
119	212409	0.0004129731
120	190003	0.0003694106
121	166962	0.0003246135
122	150250	0.0002921214
123	133589	0.0002597285
124	117897	0.0002292195
125	105203	0.0002045394
126	92598	0.0001800323
127	82290	0.0001599912
128	73082	0.0001420886
129	64343	0.0001250980
130	57174	0.0001111597
131	50912	0.0000989849
132	43981	0.0000855094
133	37006	0.0000719484
134	32930	0.0000640237
135	28344	0.0000551074
136	23521	0.0000457304
137	20726	0.0000402962
138	17940	0.0000348796
139	15414	0.0000299684
140	13084	0.0000254384
141	11301	0.0000219718
142	9321	0.0000181222
143	7712	0.0000149939
144	6409	0.0000124606
145	4738	0.0000092118
146	4061	0.0000078955
147	3648	0.0000070926
148	2522	0.0000049034
149	2109	0.0000041004
150	1561	0.0000030350
151	1175	0.0000022845
152	900	0.0000017498
153	672	0.0000013065
154	536	0.0000010421
155	423	0.0000008224
156	319	0.0000006202
157	275	0.0000005347
158	328	0.0000006377
159	363	0.0000007058
160	131	0.0000002547
161	138	0.0000002683
162	126	0.0000002450
163	53	0.0000001030
164	41	0.0000000797
165	29	0.0000000564
166	5	0.0000000097
167	3	0.0000000058
168	9	0.0000000175
169	5	0.0000000097

LCZ_CLASS 18 (Custom/Unknown) total_pixels=194038393
Temp(F)	Count	Probability
-189	8598	0.0000443108
-188	35	0.0000001804
-187	33	0.0000001701
-186	38	0.0000001958
-185	54	0.0000002783
-184	31	0.0000001598
-183	38	0.0000001958
-182	31	0.0000001598
-181	33	0.0000001701
-180	39	0.0000002010
-179	50	0.0000002577
-178	53	0.0000002731
-177	45	0.0000002319
-176	41	0.0000002113
-175	55	0.0000002834
-174	53	0.0000002731
-173	45	0.0000002319
-172	44	0.0000002268
-171	61	0.0000003144
-170	51	0.0000002628
-169	59	0.0000003041
-168	42	0.0000002165
-167	78	0.0000004020
-166	59	0.0000003041
-165	54	0.0000002783
-164	52	0.0000002680
-163	65	0.0000003350
-162	42	0.0000002165
-161	66	0.0000003401
-160	45	0.0000002319
-159	43	0.0000002216
-158	56	0.0000002886
-157	43	0.0000002216
-156	54	0.0000002783
-155	52	0.0000002680
-154	61	0.0000003144
-153	40	0.0000002061
-152	51	0.0000002628
-151	48	0.0000002474
-150	56	0.0000002886
-149	52	0.0000002680
-148	83	0.0000004278
-147	82	0.0000004226
-146	88	0.0000004535
-145	89	0.0000004587
-144	50	0.0000002577
-143	49	0.0000002525
-142	62	0.0000003195
-141	47	0.0000002422
-140	55	0.0000002834
-139	56	0.0000002886
-138	46	0.0000002371
-137	74	0.0000003814
-136	49	0.0000002525
-135	57	0.0000002938
-134	43	0.0000002216
-133	49	0.0000002525
-132	60	0.0000003092
-131	72	0.0000003711
-130	69	0.0000003556
-129	76	0.0000003917
